ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
106452,Ylenia Scapin,F,21.0,166.0,70.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Judo,Judo Women's Half-Heavyweight,Bronze
106452,Ylenia Scapin,F,25.0,166.0,70.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Judo,Judo Women's Middleweight,Bronze
106460,"Edward Richard ""Eddie"" Scarf",M,23.0,180.0,99.0,Australia,AUS,1932 Summer,1932,Summer,Los Angeles,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Bronze
106470,Milton Antonio Scaron Falero,M,20.0,185.0,80.0,Uruguay,URU,1956 Summer,1956,Summer,Melbourne,Basketball,Basketball Men's Basketball,Bronze
106492,Bedich erban,M,27.0,171.0,80.0,Czechoslovakia,TCH,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
106493,Viktors erbatihs,M,33.0,181.0,145.0,Latvia,LAT,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Men's Super-Heavyweight,Bronze
106496,Andreas Schaad,M,28.0,175.0,65.0,Switzerland,SUI,1994 Winter,1994,Winter,Lillehammer,Nordic Combined,Nordic Combined Men's Team,Bronze
106512,Franz Schachner,M,25.0,176.0,83.0,Austria-1,AUT,1976 Winter,1976,Winter,Innsbruck,Luge,Luge Mixed (Men)'s Doubles,Bronze
106520,Herbert Otto Emanuel Schade,M,30.0,179.0,65.0,Germany,GER,1952 Summer,1952,Summer,Helsinki,Athletics,"Athletics Men's 5,000 metres",Bronze
106558,Willy Schfer,M,23.0,,,Switzerland,SUI,1936 Summer,1936,Summer,Berlin,Handball,Handball Men's Handball,Bronze
106561,Frank Schaffer,M,21.0,188.0,80.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 400 metres,Bronze
106562,"Inga ""Ine"" Schffer (Mayer-Bojana-)",F,25.0,,,Austria,AUT,1948 Summer,1948,Summer,London,Athletics,Athletics Women's Shot Put,Bronze
106587,Axel Carl Schandorff,M,23.0,,,Denmark,DEN,1948 Summer,1948,Summer,London,Cycling,Cycling Men's Sprint,Bronze
106605,Erich Schrer,M,29.0,173.0,82.0,Switzerland-1,SUI,1976 Winter,1976,Winter,Innsbruck,Bobsleigh,Bobsleigh Men's Two,Bronze
106612,Edwin Paul Scharff,M,41.0,,,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Sculpturing, Medals And Reliefs",Bronze
106616,Justus Scharowsky,M,23.0,180.0,78.0,Germany,GER,2004 Summer,2004,Summer,Athina,Hockey,Hockey Men's Hockey,Bronze
106620,Carel Theodorus Scharten,M,50.0,,,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Literature, Epic Works",Bronze
106621,Margo Sybranda Everdina Scharten-Antink,F,58.0,,,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Literature, Epic Works",Bronze
106646,Sophie Celina Scheder,F,19.0,167.0,56.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Uneven Bars,Bronze
106647,Felix Scheder-Bieschin,M,36.0,,,Germania II,GER,1936 Summer,1936,Summer,Berlin,Sailing,Sailing Mixed 8 metres,Bronze
106659,Otto Scheff (Sochaczewsky-),M,16.0,,,Austria,AUT,1906 Summer,1906,Summer,Athina,Swimming,Swimming Men's One Mile Freestyle,Bronze
106659,Otto Scheff (Sochaczewsky-),M,18.0,,,Austria,AUT,1908 Summer,1908,Summer,London,Swimming,Swimming Men's 400 metres Freestyle,Bronze
106661,"August ""Guus"" Scheffer",M,30.0,,67.0,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Weightlifting,Weightlifting Men's Middleweight,Bronze
106683,Robert Scheidt,M,39.0,188.0,76.0,Brazil,BRA,2012 Summer,2012,Summer,London,Sailing,Sailing Men's Two Person Keelboat,Bronze
106693,Bedich Schejbal,M,,,,Bohemia,BOH,1908 Summer,1908,Summer,London,Fencing,"Fencing Men's Sabre, Team",Bronze
106704,Ute Schell-Wagner-Stange,F,26.0,180.0,80.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxed Eights,Bronze
106706,Anne Schellekens,F,26.0,163.0,48.0,Netherlands,NED,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxed Eights,Bronze
106715,Florence Schelling,F,24.0,174.0,65.0,Switzerland,SUI,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
106719,"Norbert ""Norb"" Schemansky",M,36.0,181.0,105.5,United States,USA,1960 Summer,1960,Summer,Roma,Weightlifting,Weightlifting Men's Heavyweight,Bronze
106719,"Norbert ""Norb"" Schemansky",M,40.0,181.0,105.5,United States,USA,1964 Summer,1964,Summer,Tokyo,Weightlifting,Weightlifting Men's Heavyweight,Bronze
106728,Franziska Michaela Schenk,F,19.0,173.0,67.0,Germany,GER,1994 Winter,1994,Winter,Lillehammer,Speed Skating,Speed Skating Women's 500 metres,Bronze
106737,Pavel Schenk,M,27.0,198.0,88.0,Czechoslovakia,TCH,1968 Summer,1968,Summer,Mexico City,Volleyball,Volleyball Men's Volleyball,Bronze
106746,Zoltn Schenker (Ozoray),M,43.0,,,Hungary,HUN,1924 Summer,1924,Summer,Paris,Fencing,"Fencing Men's Foil, Team",Bronze
106767,"Fernando ""Xuxa"" de Queiroz Scherer",M,21.0,193.0,85.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 50 metres Freestyle,Bronze
106767,"Fernando ""Xuxa"" de Queiroz Scherer",M,25.0,193.0,85.0,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze
106771,Hendrik Dorotheus Scherpenhuijzen,M,42.0,,,Netherlands,NED,1924 Summer,1924,Summer,Paris,Fencing,"Fencing Men's Sabre, Team",Bronze
106773,"William Harold ""Bill"" Scherr",M,27.0,183.0,100.0,United States,USA,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Bronze
106794,Michel Scheuer,M,25.0,,,Germany,GER,1952 Summer,1952,Summer,Helsinki,Canoeing,"Canoeing Men's Kayak Singles, 10,000 metres",Bronze
106794,Michel Scheuer,M,29.0,,,Germany,GER,1956 Summer,1956,Summer,Melbourne,Canoeing,"Canoeing Men's Kayak Singles, 10,000 metres",Bronze
106801,Werner Scheurmann,M,26.0,,,Switzerland,SUI,1936 Summer,1936,Summer,Berlin,Handball,Handball Men's Handball,Bronze
106814,Angelo Schiavio,M,22.0,178.0,69.0,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Football,Football Men's Football,Bronze
106828,Bettina Schieferdecker,F,20.0,164.0,53.0,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Team All-Around,Bronze
106841,"Nathan John ""Nate"" Schierholtz",M,24.0,188.0,98.0,United States,USA,2008 Summer,2008,Summer,Beijing,Baseball,Baseball Men's Baseball,Bronze
106842,Ren Charles Schiermeyer,M,21.0,179.0,73.0,France,FRA,1960 Summer,1960,Summer,Roma,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Bronze
106849,Helen Mary Schifano (-Sjursen),F,26.0,,,United States,USA,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Women's Team All-Around,Bronze
106851,Andreas Schifferer,M,27.0,178.0,92.0,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Men's Super G,Bronze
106861,Marlies Schild (-Raich),F,24.0,172.0,66.0,Austria,AUT,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Women's Slalom,Bronze
106876,Stephanie Schiller,F,22.0,182.0,75.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Quadruple Sculls,Bronze
106894,Lorenz Schindelholz,M,25.0,183.0,83.0,Switzerland-1,SUI,1992 Winter,1992,Winter,Albertville,Bobsleigh,Bobsleigh Men's Four,Bronze
106906,"Jessicah Lee ""Jess"" Schipper",F,21.0,170.0,60.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 100 metres Butterfly,Bronze
106906,"Jessicah Lee ""Jess"" Schipper",F,21.0,170.0,60.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 200 metres Butterfly,Bronze
106922,Thorleif Schjelderup,M,28.0,,,Norway,NOR,1948 Winter,1948,Winter,Sankt Moritz,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Bronze
106924,Mette Schjoldager (-Truedsson),F,27.0,168.0,61.0,Denmark-2,DEN,2004 Summer,2004,Summer,Athina,Badminton,Badminton Mixed Doubles,Bronze
106938,"Melanie Rene ""Mel"" Schlanger (-Wright)",F,21.0,176.0,65.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
106942,Gert Jan Schlatmann,M,24.0,178.0,74.0,Netherlands,NED,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,Bronze
106943,Ferdinand Schlatter,M,,,,Gwendoline-2,FRA,1900 Summer,1900,Summer,Paris,Sailing,Sailing Mixed 2-3 Ton,Bronze
106964,"Joseph ""Joe"" Schleimer",M,27.0,,,Canada,CAN,1936 Summer,1936,Summer,Berlin,Wrestling,"Wrestling Men's Welterweight, Freestyle",Bronze
106981,Gregor Schlierenzauer,M,20.0,182.0,64.0,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Bronze
106981,Gregor Schlierenzauer,M,20.0,182.0,64.0,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",Bronze
106986,Alois Schloder,M,28.0,183.0,80.0,West Germany,FRG,1976 Winter,1976,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
107003,Andreas Schltter,M,29.0,185.0,75.0,Germany,GER,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Bronze
107006,Felix Adolf Schmal,M,23.0,,,Austria,AUT,1896 Summer,1896,Summer,Athina,Cycling,Cycling Men's 333 metres Time Trial,Bronze
107006,Felix Adolf Schmal,M,23.0,,,Austria,AUT,1896 Summer,1896,Summer,Athina,Cycling,"Cycling Men's 10,000 metres",Bronze
107010,Jrg Schmall,M,33.0,175.0,66.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Sailing,Sailing Mixed Multihull,Bronze
107025,Bernard Jules Robert Schmetz,M,32.0,189.0,92.0,France,FRA,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's epee, Team",Bronze
107028,"Eduard ""Edy"" Schmid",M,25.0,,,Switzerland,SUI,1936 Summer,1936,Summer,Berlin,Handball,Handball Men's Handball,Bronze
107033,Harald Schmid,M,18.0,187.0,82.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
107033,Harald Schmid,M,26.0,187.0,82.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 400 metres Hurdles,Bronze
107034,"Adelheid ""Heidi"" Schmid (-Grundmann)",F,25.0,166.0,63.0,Germany,GER,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Women's Foil, Team",Bronze
107041,Karl Schmid,M,26.0,,,Switzerland,SUI,1936 Summer,1936,Summer,Berlin,Rowing,Rowing Men's Coxless Fours,Bronze
107042,Kurt Schmid,M,20.0,190.0,85.0,Switzerland,SUI,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxless Pairs,Bronze
107052,Rudolf Schmid,M,24.0,183.0,83.0,Austria-1,AUT,1976 Winter,1976,Winter,Innsbruck,Luge,Luge Mixed (Men)'s Doubles,Bronze
107056,Sven Attila Schmid,M,26.0,188.0,83.0,Germany,GER,2004 Summer,2004,Summer,Athina,Fencing,"Fencing Men's epee, Team",Bronze
107063,"Jennifer Lynn ""Jenny"" Schmidgall-Potter",F,27.0,163.0,66.0,United States,USA,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
107077,"William David ""Bill"" Schmidt",M,24.0,183.0,100.0,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Javelin Throw,Bronze
107080,Carmela Schmidt (-Ertel),F,18.0,173.0,66.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 200 metres Freestyle,Bronze
107080,Carmela Schmidt (-Ertel),F,18.0,173.0,66.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 400 metres Freestyle,Bronze
107081,Cerstin Schmidt (-Almonat),F,24.0,178.0,62.0,East Germany,GDR,1988 Winter,1988,Winter,Calgary,Luge,Luge Women's Singles,Bronze
107093,"Frederick Weber ""Fred"" Schmidt",M,20.0,188.0,84.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 200 metres Butterfly,Bronze
107101,Herbert Schmidt,M,22.0,,,Germany,GER,1936 Summer,1936,Summer,Berlin,Rowing,Rowing Men's Coxed Eights,Bronze
107103,Ingrid Schmidt (-Naue),F,15.0,172.0,60.0,Germany,GER,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
107109,"Kathryn Joan ""Kate"" Schmidt",F,18.0,186.0,80.0,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's Javelin Throw,Bronze
107109,"Kathryn Joan ""Kate"" Schmidt",F,22.0,186.0,80.0,United States,USA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's Javelin Throw,Bronze
107112,"Helene Hermine ""Leni"" Schmidt (-Fischer)",F,21.0,169.0,60.0,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
107113,Magdalena Schmidt (-Jakob),F,19.0,160.0,50.0,East Germany,GDR,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Women's Team All-Around,Bronze
107114,Markus Schmidt,M,23.0,178.0,80.0,Austria,AUT,1992 Winter,1992,Winter,Albertville,Luge,Luge Men's Singles,Bronze
107127,Rainer Schmidt,M,23.0,176.0,69.0,East Germany,GDR,1972 Winter,1972,Winter,Sapporo,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",Bronze
107136,Sophie Diana Schmidt,F,24.0,172.0,71.0,Canada,CAN,2012 Summer,2012,Summer,London,Football,Football Women's Football,Bronze
107136,Sophie Diana Schmidt,F,28.0,172.0,71.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,Bronze
107164,"Hans-Ulrich ""Uli"" Schmied",M,25.0,187.0,84.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Double Sculls,Bronze
107164,"Hans-Ulrich ""Uli"" Schmied",M,29.0,187.0,84.0,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Double Sculls,Bronze
107185,Allison Rodgers Schmitt,F,18.0,185.0,75.0,United States,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
107185,Allison Rodgers Schmitt,F,22.0,185.0,75.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
107191,Erich Schmitt,M,23.0,,,Switzerland,SUI,1936 Summer,1936,Summer,Berlin,Handball,Handball Men's Handball,Bronze
107197,John Victor Schmitt,M,26.0,171.0,74.0,United States,USA,1928 Summer,1928,Summer,Amsterdam,Rowing,Rowing Men's Coxless Pairs,Bronze
107220,Manfred Schmorde,M,25.0,192.0,88.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Eights,Bronze
107233,Arthur Schnabel,M,35.0,182.0,104.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Judo,Judo Men's Open Class,Bronze
107236,Karl Schnabl,M,21.0,,,Austria,AUT,1976 Winter,1976,Winter,Innsbruck,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Bronze
107246,Werner Schneeberger,M,,,,Switzerland,SUI,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",Bronze
107246,Werner Schneeberger,M,,,,Switzerland,SUI,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Military Rifle, 300 metres and 600 metres, Prone, Team",Bronze
107277,Josef Schneider,M,,,,Switzerland,SUI,1924 Summer,1924,Summer,Paris,Rowing,Rowing Men's Single Sculls,Bronze
107283,Manfred Schneider,M,30.0,196.0,93.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Eights,Bronze
107284,"Marcus Blake ""Marc"" Schneider",M,23.0,187.0,72.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze
107297,"Verena ""Vreni"" Schneider",F,29.0,170.0,68.0,Switzerland,SUI,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Women's Giant Slalom,Bronze
107303,Heinrich Schneidereit,M,21.0,170.0,82.0,Germany,GER,1906 Summer,1906,Summer,Athina,Weightlifting,"Weightlifting Men's Unlimited, One Hand",Bronze
107303,Heinrich Schneidereit,M,21.0,170.0,82.0,Germany,GER,1906 Summer,1906,Summer,Athina,Weightlifting,"Weightlifting Men's Unlimited, Two Hands",Bronze
107316,"Henri Carel Willem ""Hans"" Schnitger",M,20.0,,,Netherlands,NED,1936 Summer,1936,Summer,Berlin,Hockey,Hockey Men's Hockey,Bronze
107319,"Matthew Roman ""Matt"" Schnobrich",M,29.0,196.0,93.0,United States,USA,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxed Eights,Bronze
107334,Simion Schobel,M,22.0,193.0,90.0,Romania,ROU,1972 Summer,1972,Summer,Munich,Handball,Handball Men's Handball,Bronze
107343,Alwin Schockemhle,M,31.0,170.0,72.0,West Germany,FRG,1968 Summer,1968,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze
107344,Paul Schockemhle,M,39.0,182.0,70.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze
107353,Henri Schoeman,M,24.0,170.0,59.0,South Africa,RSA,2016 Summer,2016,Summer,Rio de Janeiro,Triathlon,Triathlon Men's Olympic Distance,Bronze
107355,Roland Mark Schoeman,M,24.0,190.0,84.0,South Africa,RSA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 50 metres Freestyle,Bronze
107368,"Jonathan Michael ""Jon"" Schofield",M,27.0,182.0,80.0,Great Britain,GBR,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",Bronze
107371,Ren Schfisch,M,22.0,188.0,86.0,East Germany,GDR,1984 Winter,1984,Winter,Sarajevo,Speed Skating,"Speed Skating Men's 5,000 metres",Bronze
107371,Ren Schfisch,M,22.0,188.0,86.0,East Germany,GDR,1984 Winter,1984,Winter,Sarajevo,Speed Skating,"Speed Skating Men's 10,000 metres",Bronze
107377,George Francis J. Scholes,M,27.0,,,Canada,CAN,1956 Winter,1956,Winter,Cortina d'Ampezzo,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
107398,Joseph Schomacker,M,52.0,,,Gallia II,RUS,1912 Summer,1912,Summer,Stockholm,Sailing,Sailing Mixed 10 metres,Bronze
107408,Horst Schnau,M,30.0,180.0,82.0,East Germany-2,GDR,1980 Winter,1980,Winter,Lake Placid,Bobsleigh,Bobsleigh Men's Four,Bronze
107424,Rainer Schnfelder,M,28.0,176.0,88.0,Austria,AUT,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Slalom,Bronze
107424,Rainer Schnfelder,M,28.0,176.0,88.0,Austria,AUT,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Combined,Bronze
107505,Hartmut Schreiber,M,28.0,190.0,90.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Eights,Bronze
107510,Christian Schreier,M,29.0,180.0,73.0,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Football,Football Men's Football,Bronze
107513,"Francis Louis ""Frank"" Schreiner",M,25.0,,,Missouri Athletic Club-3,USA,1904 Summer,1904,Summer,St. Louis,Water Polo,Water Polo Men's Water Polo,Bronze
107523,Hermann Schridde,M,31.0,178.0,62.0,West Germany,FRG,1968 Summer,1968,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze
107530,Andreas Schrder,M,28.0,188.0,130.0,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Bronze
107531,Anne Schrder,F,21.0,170.0,58.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Bronze
107538,Jrgen Schrder,M,23.0,181.0,78.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Water Polo,Water Polo Men's Water Polo,Bronze
107564,Martina Schrter,F,19.0,181.0,71.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Women's Single Sculls,Bronze
107567,Frances Cowells Schroth,F,27.0,168.0,,United States,USA,1920 Summer,1920,Summer,Antwerpen,Swimming,Swimming Women's 100 metres Freestyle,Bronze
107567,Frances Cowells Schroth,F,27.0,168.0,,United States,USA,1920 Summer,1920,Summer,Antwerpen,Swimming,Swimming Women's 300 metres Freestyle,Bronze
107568,George Edward Schroth,M,24.0,194.0,,United States,USA,1924 Summer,1924,Summer,Paris,Water Polo,Water Polo Men's Water Polo,Bronze
107569,Clara Marie Schroth-Lomady,F,27.0,,,United States,USA,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Women's Team All-Around,Bronze
107572,Karl Schrott,M,27.0,174.0,77.0,Austria-1,AUT,1980 Winter,1980,Winter,Lake Placid,Luge,Luge Mixed (Men)'s Doubles,Bronze
107573,Martin Schrttle,M,30.0,,,Germany,GER,1932 Winter,1932,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
107586,Grant Luke Schubert,M,28.0,180.0,82.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Men's Hockey,Bronze
107595,Otto Schubiger,M,23.0,,,Switzerland,SUI,1948 Winter,1948,Winter,Sankt Moritz,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
107608,Brengre Simone Rolande Schuh,F,24.0,164.0,53.0,France,FRA,2008 Summer,2008,Summer,Beijing,Archery,Archery Women's Team,Bronze
107620,Ralf Schulenberg,M,23.0,171.0,70.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Football,Football Men's Football,Bronze
107645,Christian Schulte,M,28.0,196.0,92.0,Germany,GER,2004 Summer,2004,Summer,Athina,Hockey,Hockey Men's Hockey,Bronze
107650,Heike Schulte-Mattler (Schmidt-),F,26.0,170.0,54.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
107662,Ernst Ludwig Emanuel Schultz,M,20.0,,,Denmark,DEN,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's 400 metres,Bronze
107667,Karl Schultz,M,34.0,180.0,75.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze
107667,Karl Schultz,M,38.0,180.0,75.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",Bronze
107684,Gerhard Schulz,M,33.0,173.0,71.0,Germany,GER,1964 Summer,1964,Summer,Tokyo,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze
107687,Heinz Schulz,M,29.0,168.0,57.0,Germany,GER,1964 Summer,1964,Summer,Tokyo,Boxing,Boxing Men's Featherweight,Bronze
107693,Michael Schulz,M,27.0,194.0,90.0,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Football,Football Men's Football,Bronze
107723,Sandra Schumacher,F,17.0,176.0,59.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Cycling,"Cycling Women's Road Race, Individual",Bronze
107730,Manfred Schumann,M,24.0,186.0,86.0,West Germany-1,FRG,1976 Winter,1976,Winter,Innsbruck,Bobsleigh,Bobsleigh Men's Four,Bronze
107732,Margit Schumann (-Esmarch),F,19.0,167.0,68.0,East Germany,GDR,1972 Winter,1972,Winter,Sapporo,Luge,Luge Women's Singles,Bronze
107746,Gustav-Adolf Schur,M,25.0,175.0,73.0,Germany,GER,1956 Summer,1956,Summer,Melbourne,Cycling,"Cycling Men's Road Race, Team",Bronze
107757,Niklaus Schurtenberger,M,40.0,188.0,84.0,Switzerland,SUI,2008 Summer,2008,Summer,Beijing,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze
107758,Nino Schurter,M,22.0,173.0,68.0,Switzerland,SUI,2008 Summer,2008,Summer,Beijing,Cycling,"Cycling Men's Mountainbike, Cross-Country",Bronze
107772,Philip Nat Schuster,M,21.0,,,"Central Turnverein, Chicago",USA,1904 Summer,1904,Summer,St. Louis,Gymnastics,Gymnastics Men's Team All-Around,Bronze
107774,Susanne Schuster (-Boerhoff),F,21.0,178.0,60.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
107776,Walter Schuster,M,26.0,,,Austria,AUT,1956 Winter,1956,Winter,Cortina d'Ampezzo,Alpine Skiing,Alpine Skiing Men's Giant Slalom,Bronze
107781,Carl Otto Schutte,M,24.0,,,United States,USA,1912 Summer,1912,Summer,Stockholm,Cycling,"Cycling Men's Road Race, Individual",Bronze
107781,Carl Otto Schutte,M,24.0,,,United States,USA,1912 Summer,1912,Summer,Stockholm,Cycling,"Cycling Men's Road Race, Team",Bronze
107799,Jrgen Schtze,M,21.0,187.0,87.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Cycling,"Cycling Men's 1,000 metres Time Trial",Bronze
107800,Lisa Schtze,F,19.0,172.0,61.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Bronze
107803,"Cornelis ""Cor"" Schuuring",M,22.0,186.0,81.0,Netherlands,NED,1964 Summer,1964,Summer,Tokyo,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze
107813,Erich Arthur Fritz Schwab,M,28.0,,,Switzerland,SUI,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 10 kilometres Walk,Bronze
107817,Thomas Schwab,M,25.0,180.0,82.0,West Germany-1,FRG,1988 Winter,1988,Winter,Calgary,Luge,Luge Mixed (Men)'s Doubles,Bronze
107826,Ren Schwall,M,29.0,183.0,73.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Mixed Multihull,Bronze
107828,"Andreas ""Andi"" Schwaller",M,31.0,174.0,72.0,Switzerland,SUI,2002 Winter,2002,Winter,Salt Lake City,Curling,Curling Men's Curling,Bronze
107830,Christof Schwaller,M,35.0,179.0,89.0,Switzerland,SUI,2002 Winter,2002,Winter,Salt Lake City,Curling,Curling Men's Curling,Bronze
