ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
112342,Louis Antoine Smith,M,23.0,184.0,76.0,Great Britain,GBR,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Pommelled Horse,Silver
112342,Louis Antoine Smith,M,27.0,184.0,76.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Pommelled Horse,Silver
112372,"Randolph William ""Randy"" Smith",M,26.0,192.0,88.0,Canada,CAN,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
112406,Steven Smith,M,21.0,170.0,67.0,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver
112425,Trevor Keith Smith,M,27.0,183.0,79.0,Australia,AUS,1976 Summer,1976,Summer,Montreal,Hockey,Hockey Men's Hockey,Silver
112427,"Patricia Catherine M. ""Tricia"" Smith",F,27.0,178.0,75.0,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxless Pairs,Silver
112430,V. Smith,M,,,,Moseley Wanderers,GBR,1900 Summer,1900,Summer,Paris,Rugby,Rugby Men's Rugby,Silver
112474,Nina Nikolayevna Smoleyeva (-Nikitina),F,28.0,175.0,72.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Volleyball,Volleyball Women's Volleyball,Silver
112491,Yury Timofeyevich Smolyakov,M,27.0,176.0,67.0,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's epee, Team",Silver
112502,"Henricus Petrus Augustinus Johannes ""Henri"" Smulders",M,36.0,,,Mascotte,NED,1900 Summer,1900,Summer,Paris,Sailing,Sailing Mixed 3-10 Ton,Silver
112504,"Marlies Jeannette Fransisca ""Marlies"" Smulders",F,26.0,184.0,78.0,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Coxed Eights,Silver
112515,Volodymyr Viktorovych Smyrnov,M,26.0,185.0,78.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Fencing,"Fencing Men's Foil, Team",Silver
112524,"Randolph L. ""Randy"" Smyth",M,30.0,175.0,68.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Sailing,Sailing Mixed Multihull,Silver
112524,"Randolph L. ""Randy"" Smyth",M,38.0,175.0,68.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Mixed Multihull,Silver
112541,Belinda Rose Snell,F,23.0,180.0,80.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Basketball,Basketball Women's Basketball,Silver
112541,Belinda Rose Snell,F,27.0,180.0,80.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Women's Basketball,Silver
112549,Ioan Gabor Snep,M,22.0,192.0,94.0,Romania,ROU,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Fours,Silver
112550,Doina Liliana Snep-Blan,F,20.0,175.0,68.0,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxed Eights,Silver
112550,Doina Liliana Snep-Blan,F,24.0,175.0,68.0,Romania,ROU,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Coxed Eights,Silver
112550,Doina Liliana Snep-Blan,F,28.0,175.0,68.0,Romania,ROU,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxed Eights,Silver
112565,Betsy Baxter Snite (-Riley),F,21.0,,,United States,USA,1960 Winter,1960,Winter,Squaw Valley,Alpine Skiing,Alpine Skiing Women's Slalom,Silver
112572,Jiske Snoeks,F,26.0,166.0,52.0,Netherlands,NED,2004 Summer,2004,Summer,Athina,Hockey,Hockey Women's Hockey,Silver
112594,Warren Bertram Snyder,M,21.0,180.0,,Canada,CAN,1924 Summer,1924,Summer,Paris,Rowing,Rowing Men's Coxed Eights,Silver
112627,Ryszard Tadeusz Sobczak,M,28.0,184.0,78.0,Poland,POL,1996 Summer,1996,Summer,Atlanta,Fencing,"Fencing Men's Foil, Team",Silver
112664,Marta de Souza Sobral,F,32.0,190.0,74.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Basketball,Basketball Women's Basketball,Silver
112668,"Kathryn Michele ""Kate"" Sobrero-Markgraf",F,24.0,170.0,61.0,United States,USA,2000 Summer,2000,Summer,Sydney,Football,Football Women's Football,Silver
112674,Andrei Socaci,M,18.0,164.0,75.0,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Weightlifting,Weightlifting Men's Lightweight,Silver
112692,Akio Soda,M,23.0,,,Japan,JPN,1932 Summer,1932,Summer,Los Angeles,Hockey,Hockey Men's Hockey,Silver
112718,Vilhelm Bruno Sderstrm,M,24.0,184.0,78.0,Sweden,SWE,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Pole Vault,Silver
112722,Marit Kjellsdotter Sderstrm (-Nord),F,25.0,171.0,65.0,Sweden,SWE,1988 Summer,1988,Summer,Seoul,Sailing,Sailing Women's Two Person Dinghy,Silver
112753,"Nicoleta Daniela ""Dana"" ofronie",F,16.0,146.0,37.0,Romania,ROU,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Floor Exercise,Silver
112764,Rodney Ewart Soher,M,30.0,,,Great Britain-1,GBR,1924 Winter,1924,Winter,Chamonix,Bobsleigh,Bobsleigh Men's Four/Five,Silver
112775,Jani Markus Soininen,M,25.0,171.0,59.0,Finland,FIN,1998 Winter,1998,Winter,Nagano,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",Silver
112778,Vctor Manuel Sojo Jimnez,M,24.0,170.0,64.0,Spain,ESP,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Men's Hockey,Silver
112800,Nikolay Nikolayevich Sokolov,M,29.0,171.0,63.0,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Athletics,"Athletics Men's 3,000 metres Steeplechase",Silver
112805,Viktor Alekseyevich Sokolov,M,22.0,192.0,88.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
112815,Yelena Aleksandrovna Sokolova (Kremnyova-),F,26.0,170.0,61.0,Russia,RUS,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Long Jump,Silver
112817,Lyubov Vladimirovna Sokolova-Shashkova (-Kl),F,22.0,190.0,74.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Women's Volleyball,Silver
112817,Lyubov Vladimirovna Sokolova-Shashkova (-Kl),F,26.0,190.0,74.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Women's Volleyball,Silver
112869,Magnar Solberg,M,31.0,180.0,68.0,Norway,NOR,1968 Winter,1968,Winter,Grenoble,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Silver
112880,Veniamin Vasilyevich Soldatenko,M,33.0,175.0,63.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 50 kilometres Walk,Silver
112905,Marco Solfrini,M,22.0,196.0,89.0,Italy,ITA,1980 Summer,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Silver
112907,Nina Solheim,F,29.0,170.0,70.0,Norway,NOR,2008 Summer,2008,Summer,Beijing,Taekwondo,Taekwondo Women's Heavyweight,Silver
112922,Saleh Mohamed Soliman,M,20.0,,60.0,Egypt,EGY,1936 Summer,1936,Summer,Berlin,Weightlifting,Weightlifting Men's Featherweight,Silver
112937,Petrissa Solja,F,22.0,168.0,67.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Women's Team,Silver
112947,Melitta Sollmann (-Schack),F,21.0,170.0,73.0,East Germany,GDR,1980 Winter,1980,Winter,Lake Placid,Luge,Luge Women's Singles,Silver
112950,Damir olman,M,19.0,200.0,93.0,Yugoslavia,YUG,1968 Summer,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,Silver
112950,Damir olman,M,26.0,200.0,93.0,Yugoslavia,YUG,1976 Summer,1976,Summer,Montreal,Basketball,Basketball Men's Basketball,Silver
112963,"John Charles ""Barney"" Solomon",M,25.0,,,Cornwall,GBR,1908 Summer,1908,Summer,London,Rugby,Rugby Men's Rugby,Silver
112964,"Bertie ""Bert"" Solomon",M,23.0,,,Cornwall,GBR,1908 Summer,1908,Summer,London,Rugby,Rugby Men's Rugby,Silver
112995,Ignacio Solozbal Igartua,M,26.0,185.0,80.0,Spain,ESP,1984 Summer,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,Silver
113022,Joyce Sombroek,F,25.0,179.0,64.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Silver
113035,Elemr Somfay (Stromfeld-),M,25.0,178.0,72.0,Hungary,HUN,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's Pentathlon,Silver
113048,Ren Sommerfeldt,M,31.0,175.0,68.0,Germany,GER,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver
113053,Istvn Somodi,M,22.0,175.0,63.0,Hungary,HUN,1908 Summer,1908,Summer,London,Athletics,Athletics Men's High Jump,Silver
113078,Son Mi-Na,F,19.0,166.0,60.0,South Korea,KOR,1984 Summer,1984,Summer,Los Angeles,Handball,Handball Women's Handball,Silver
113083,Son Seung-Mo,M,24.0,182.0,79.0,South Korea,KOR,2004 Summer,2004,Summer,Athina,Badminton,Badminton Men's Singles,Silver
113138,Song Qingling,F,22.0,174.0,69.0,China,CHN,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,Silver
113144,Song Seong-Tae,M,28.0,177.0,73.0,South Korea,KOR,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,Silver
113150,Song Sun-Cheon,M,22.0,163.0,57.0,South Korea,KOR,1956 Summer,1956,Summer,Melbourne,Boxing,Boxing Men's Bantamweight,Silver
113169,Rebecca Soni,F,21.0,173.0,61.0,United States,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 100 metres Breaststroke,Silver
113169,Rebecca Soni,F,21.0,173.0,61.0,United States,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
113169,Rebecca Soni,F,25.0,173.0,61.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 100 metres Breaststroke,Silver
113176,Moustapha Sonko,M,28.0,192.0,92.0,France,FRA,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Men's Basketball,Silver
113177,Snke Snksen,M,38.0,191.0,84.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver
113183,Victor Jean Marie Sonnemans,M,25.0,,,Brussels Swimming and Water Polo Club,BEL,1900 Summer,1900,Summer,Paris,Water Polo,Water Polo Men's Water Polo,Silver
113212,Gino Sopracordevole,M,19.0,,,Italy,ITA,1924 Summer,1924,Summer,Paris,Rowing,Rowing Men's Coxed Pairs,Silver
113220,Matteo Soragna,M,28.0,197.0,93.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Basketball,Basketball Men's Basketball,Silver
113243,Cdric Sorhaindo,M,32.0,192.0,110.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Silver
113246,Sixto Soria Cabrera,M,22.0,188.0,81.0,Cuba,CUB,1976 Summer,1976,Summer,Montreal,Boxing,Boxing Men's Light-Heavyweight,Silver
113258,Josef orm,M,32.0,185.0,84.0,Czechoslovakia,TCH,1964 Summer,1964,Summer,Tokyo,Volleyball,Volleyball Men's Volleyball,Silver
113269,Oleksandr Dmytrovych Sorokalet,M,29.0,194.0,89.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Volleyball,Volleyball Men's Volleyball,Silver
113325,Franjo otari,M,28.0,,,Yugoslavia,YUG,1948 Summer,1948,Summer,London,Football,Football Men's Football,Silver
113376,Rafael Soto Andrade,M,46.0,172.0,74.0,Spain,ESP,2004 Summer,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Dressage, Team",Silver
113380,Javier Sotomayor Sanabria,M,32.0,193.0,80.0,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's High Jump,Silver
113381,Lorenzo Sotomayor Collazo,M,31.0,185.0,64.0,Azerbaijan,AZE,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Light-Welterweight,Silver
113389,Daniele Pasquale Sottile,M,36.0,186.0,73.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,Silver
113397,Ovide Daniel Louis Henri Soubeyran,M,24.0,,,Club Nautique de Lyon-2,FRA,1900 Summer,1900,Summer,Paris,Rowing,Rowing Men's Coxed Fours,Silver
113417,Gabriela Soukalov (-Koukalov),F,24.0,170.0,62.0,Czech Republic,CZE,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Mixed 2 x 6 kilometres and 2 x 7.5 kilometres Relay,Silver
113417,Gabriela Soukalov (-Koukalov),F,24.0,170.0,62.0,Czech Republic,CZE,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Women's 12.5 kilometres Mass Start,Silver
113421,Jaroslav Soukup,M,31.0,183.0,66.0,Czech Republic,CZE,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Mixed 2 x 6 kilometres and 2 x 7.5 kilometres Relay,Silver
113459,Cludio Roberto de Sousa,M,26.0,168.0,72.0,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
113467,William Frank Southall,M,23.0,,,Great Britain,GBR,1928 Summer,1928,Summer,Amsterdam,Cycling,"Cycling Men's Road Race, Individual",Silver
113467,William Frank Southall,M,23.0,,,Great Britain,GBR,1928 Summer,1928,Summer,Amsterdam,Cycling,"Cycling Men's Road Race, Team",Silver
113472,"Silas Edward ""Eddie"" Southern",M,18.0,185.0,81.0,United States,USA,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 400 metres Hurdles,Silver
113515,Daouda Demba Sow,M,25.0,175.0,60.0,France,FRA,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Men's Lightweight,Silver
113544,Kjell Sbak,M,26.0,192.0,80.0,Norway,NOR,1984 Winter,1984,Winter,Sarajevo,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Silver
113555,dne Sndrl,M,20.0,180.0,88.0,Norway,NOR,1992 Winter,1992,Winter,Albertville,Speed Skating,"Speed Skating Men's 1,500 metres",Silver
113556,Aksel Srensen,M,20.0,,,Denmark,DEN,1912 Summer,1912,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Silver
113566,Frode Otto Srensen,M,20.0,170.0,,Denmark,DEN,1932 Summer,1932,Summer,Los Angeles,Cycling,"Cycling Men's Road Race, Team",Silver
113571,Hans Christian Srensen (-Drigstrup),M,19.0,,,Denmark,DEN,1920 Summer,1920,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Silver
113572,Hans Laurids Srensen,M,18.0,,,Denmark,DEN,1920 Summer,1920,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Silver
113586,Jrn Srensen,M,23.0,171.0,71.0,Denmark,DEN,1960 Summer,1960,Summer,Roma,Football,Football Men's Football,Silver
113602,Rolf Srensen,M,31.0,182.0,66.0,Denmark,DEN,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Men's Road Race, Individual",Silver
113608,Sren Larsen Srensen,M,23.0,,,Denmark,DEN,1920 Summer,1920,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Silver
113614,Sverre Srsdal,M,19.0,,,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Boxing,Boxing Men's Light-Heavyweight,Silver
113639,Ljubia Spaji,M,30.0,,,Yugoslavia,YUG,1956 Summer,1956,Summer,Melbourne,Football,Football Men's Football,Silver
113643,Antonio Spallino,M,27.0,,,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Foil, Team",Silver
113645,Valeria Claudia Splty,F,22.0,169.0,64.0,Switzerland,SUI,2006 Winter,2006,Winter,Torino,Curling,Curling Women's Curling,Silver
113662,"Henry John ""Harry"" Spanjer",M,31.0,,61.0,United States,USA,1904 Summer,1904,Summer,St. Louis,Boxing,Boxing Men's Welterweight,Silver
113675,C. Edmond Spapen,M,,,,Belgium,BEL,1928 Summer,1928,Summer,Amsterdam,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Silver
113716,Pietro Speciale,M,35.0,,,Italy,ITA,1912 Summer,1912,Summer,Stockholm,Fencing,"Fencing Men's Foil, Individual",Silver
113743,Ingo Spelly,M,21.0,184.0,79.0,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Silver
113743,Ingo Spelly,M,25.0,184.0,79.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",Silver
113749,James Fleming Drever Spence,M,32.0,,,Mouchette-2,GBR,1908 Summer,1908,Summer,London,Sailing,Sailing Mixed 12 metres,Silver
113799,Silvia Sperber (-Seiderer),F,23.0,157.0,45.0,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Shooting,"Shooting Women's Air Rifle, 10 metres",Silver
113804,"Georg Eduard ""Ede"" Sperling",M,25.0,152.0,,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Silver
113846,Garibaldi Spighi,M,28.0,,,Italy,ITA,1920 Summer,1920,Summer,Antwerpen,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Silver
113850,Luka pik,M,25.0,196.0,95.0,Slovenia,SLO,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Double Sculls,Silver
113856,"John ""Johnny"" Spillane",M,29.0,183.0,67.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Nordic Combined,"Nordic Combined Men's Normal Hill / 10 km, Individual",Silver
113856,"John ""Johnny"" Spillane",M,29.0,183.0,67.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Nordic Combined,"Nordic Combined Men's Large Hill / 10 km, Individual",Silver
113856,"John ""Johnny"" Spillane",M,29.0,183.0,67.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Nordic Combined,Nordic Combined Men's Team,Silver
113857,"Frederick ""Fred"" Spiller",M,23.0,,,Great Britain,GBR,1908 Summer,1908,Summer,London,Boxing,Boxing Men's Lightweight,Silver
113859,"Hans Rudolf ""Hansrdi"" Spillman",M,28.0,169.0,84.0,Switzerland,SUI,1960 Summer,1960,Summer,Roma,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",Silver
113876,Giovanni Spinola,M,29.0,165.0,53.0,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Fours,Silver
113888,Aleksey Sergeyevich Spiridonov,M,24.0,192.0,117.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Hammer Throw,Silver
113892,Darya Sergeyevna Spiridonova,F,18.0,156.0,45.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Team All-Around,Silver
113893,Nicola Spirig Hug,F,34.0,166.0,54.0,Switzerland,SUI,2016 Summer,2016,Summer,Rio de Janeiro,Triathlon,Triathlon Women's Olympic Distance,Silver
113912,Mark Andrew Spitz,M,18.0,183.0,73.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 100 metres Butterfly,Silver
113913,Sabine Spitz,F,40.0,167.0,60.0,Germany,GER,2012 Summer,2012,Summer,London,Cycling,"Cycling Women's Mountainbike, Cross-Country",Silver
113935,Lloyd Spencer Spooner,M,35.0,,,United States,USA,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Military Rifle, Standing, 300 metres, Team",Silver
113942,Rachael Pamela Sporn,F,32.0,187.0,68.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Women's Basketball,Silver
113942,Rachael Pamela Sporn,F,36.0,187.0,68.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Basketball,Basketball Women's Basketball,Silver
113953,"Benjamin ""Ben"" Spradley",M,,,70.0,United States,USA,1904 Summer,1904,Summer,St. Louis,Boxing,Boxing Men's Middleweight,Silver
113965,Christian David Sprenger,M,22.0,196.0,92.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver
113965,Christian David Sprenger,M,26.0,196.0,92.0,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 100 metres Breaststroke,Silver
113968,Nicholas Sprenger,M,19.0,190.0,88.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
113977,Rolf Spring,M,19.0,,,Switzerland,SUI,1936 Summer,1936,Summer,Berlin,Rowing,Rowing Men's Coxed Fours,Silver
113979,Thomas Springel,M,25.0,194.0,91.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Handball,Handball Men's Handball,Silver
113983,Gregory Thomas Springer,M,23.0,195.0,98.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxed Fours,Silver
114032,Iveta rankov (-Hritzov),F,16.0,164.0,57.0,Czechoslovakia,TCH,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Women's Hockey,Silver
114036,ric Claude Franois Srecki,M,36.0,193.0,88.0,France,FRA,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Men's epee, Team",Silver
114075,"Daniela Lucia ""Dani"" Sruoga",F,24.0,171.0,64.0,Argentina,ARG,2012 Summer,2012,Summer,London,Hockey,Hockey Women's Hockey,Silver
114076,"Mara Josefina ""Jose"" Sruoga",F,21.0,171.0,60.0,Argentina,ARG,2012 Summer,2012,Summer,London,Hockey,Hockey Women's Hockey,Silver
114084,Marianne St-Gelais,F,19.0,163.0,62.0,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,Short Track Speed Skating Women's 500 metres,Silver
114084,Marianne St-Gelais,F,19.0,163.0,62.0,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Silver
114084,Marianne St-Gelais,F,23.0,163.0,62.0,Canada,CAN,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Silver
114097,France St. Louis,F,39.0,174.0,65.0,Canada,CAN,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
114113,Lothar Stber,M,24.0,178.0,76.0,Germany,GER,1960 Summer,1960,Summer,Roma,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",Silver
114133,Kelli Allison Stack,F,22.0,165.0,62.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
114133,Kelli Allison Stack,F,26.0,165.0,62.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
114137,Jay Jason Stacy,M,23.0,184.0,90.0,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Men's Hockey,Silver
114148,Andreas Stadler,M,27.0,,59.0,Austria,AUT,1924 Summer,1924,Summer,Paris,Weightlifting,Weightlifting Men's Featherweight,Silver
114151,Joseph Francis Stadler,M,24.0,,,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Standing High Jump,Silver
114159,Andriy Volodymyrovych Stadnik,M,26.0,171.0,66.0,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Men's Welterweight, Freestyle",Silver
114160,Mariya Stadnik,F,24.0,157.0,48.0,Azerbaijan,AZE,2012 Summer,2012,Summer,London,Wrestling,"Wrestling Women's Flyweight, Freestyle",Silver
114160,Mariya Stadnik,F,28.0,157.0,48.0,Azerbaijan,AZE,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Women's Flyweight, Freestyle",Silver
114177,Konrad Stheli,M,39.0,168.0,,Switzerland,SUI,1906 Summer,1906,Summer,Athina,Shooting,"Shooting Men's Free Rifle, Any Position, 300 metres",Silver
114188,Andreas Sthle,M,23.0,183.0,80.0,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",Silver
114195,Nils Olof Stahre,M,39.0,,,Sweden,SWE,1948 Summer,1948,Summer,London,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Silver
114200,Doina Sticulescu,F,16.0,156.0,41.0,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,Silver
114204,"Michael Laurence ""Mike"" Staines",M,27.0,201.0,91.0,United States,USA,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxless Pairs,Silver
114212,Ivo takula,M,29.0,,,Yugoslavia,YUG,1952 Summer,1952,Summer,Helsinki,Water Polo,Water Polo Men's Water Polo,Silver
114216,"Josef ""Sepp"" Stalder",M,29.0,,,Switzerland,SUI,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,Silver
114216,"Josef ""Sepp"" Stalder",M,33.0,,,Switzerland,SUI,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Team All-Around,Silver
114216,"Josef ""Sepp"" Stalder",M,33.0,,,Switzerland,SUI,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Horizontal Bar,Silver
114223,"Thomas Alexander ""Tom"" Stallard",M,29.0,193.0,90.0,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxed Eights,Silver
114253,"Michael Eugene ""Mike"" Stamm",M,20.0,191.0,81.0,United States,USA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 100 metres Backstroke,Silver
114253,"Michael Eugene ""Mike"" Stamm",M,20.0,191.0,81.0,United States,USA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 200 metres Backstroke,Silver
114285,"Stanley Anthony ""Stan"" Stanczyk",M,27.0,,81.5,United States,USA,1952 Summer,1952,Summer,Helsinki,Weightlifting,Weightlifting Men's Light-Heavyweight,Silver
114307,"Andrew William ""Andy"" Stanfield",M,28.0,187.0,79.0,United States,USA,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 200 metres,Silver
114321,Richard Courtney Stanhope,M,23.0,189.0,84.0,Great Britain,GBR,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Coxed Eights,Silver
114324,Ryszard Karol Staniek,M,21.0,180.0,80.0,Poland,POL,1992 Summer,1992,Summer,Barcelona,Football,Football Men's Football,Silver
114330,Boidar Stanii,M,25.0,187.0,88.0,Yugoslavia,YUG,1964 Summer,1964,Summer,Tokyo,Water Polo,Water Polo Men's Water Polo,Silver
114333,Micha Tomasz Staniszewski,M,26.0,178.0,78.0,Poland-1,POL,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",Silver
114341,Tomasz Stankiewicz,M,21.0,186.0,80.0,Poland,POL,1924 Summer,1924,Summer,Paris,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
